Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,RateType,Rate,Education_Field
32,No,Non-Travel,Research_Development,5,Male,1,Research_Scientist,Medium,Single,2718,2,No,Excellent,12,3,7,7,MonthlyRate,17674,Master//Technical_Degree
42,No,Travel_Rarely,Research_Development,9,Male,5,Manager,Very_High,Single,19613,8,No,Outstanding,24,2,1,0,DailyRate,1059,College//Other
42,No,Travel_Rarely,Research_Development,9,Male,5,Manager,Very_High,Single,19613,8,No,Outstanding,24,2,1,0,HourlyRate,93,College//Other
42,No,Travel_Rarely,Research_Development,9,Male,5,Manager,Very_High,Single,19613,8,No,Outstanding,24,2,1,0,MonthlyRate,26362,College//Other
27,No,Travel_Frequently,Research_Development,5,Female,1,Laboratory_Technician,Very_High,Single,2379,0,Yes,Excellent,6,3,5,4,DailyRate,1297,College//Life_Sciences
27,No,Travel_Frequently,Research_Development,5,Female,1,Laboratory_Technician,Very_High,Single,2379,0,Yes,Excellent,6,3,5,4,HourlyRate,53,College//Life_Sciences
27,No,Travel_Frequently,Research_Development,5,Female,1,Laboratory_Technician,Very_High,Single,2379,0,Yes,Excellent,6,3,5,4,MonthlyRate,19826,College//Life_Sciences
33,No,Non-Travel,Sales,22,Male,2,Sales_Executive,Medium,Married,6146,0,No,Excellent,8,2,7,7,DailyRate,750,College//Marketing
33,No,Non-Travel,Sales,22,Male,2,Sales_Executive,Medium,Married,6146,0,No,Excellent,8,2,7,7,HourlyRate,95,College//Marketing
33,No,Non-Travel,Sales,22,Male,2,Sales_Executive,Medium,Married,6146,0,No,Excellent,8,2,7,7,MonthlyRate,15480,College//Marketing
40,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Medium,Married,4327,5,No,Excellent,5,2,0,0,DailyRate,1184,Master//Medical
40,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Medium,Married,4327,5,No,Excellent,5,2,0,0,HourlyRate,62,Master//Medical
40,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Medium,Married,4327,5,No,Excellent,5,2,0,0,MonthlyRate,25440,Master//Medical
26,No,Travel_Frequently,Research_Development,1,Female,1,Laboratory_Technician,Very_High,Divorced,4364,3,No,Excellent,5,2,2,2,DailyRate,575,College//Life_Sciences
26,No,Travel_Frequently,Research_Development,1,Female,1,Laboratory_Technician,Very_High,Divorced,4364,3,No,Excellent,5,2,2,2,HourlyRate,71,College//Life_Sciences
26,No,Travel_Frequently,Research_Development,1,Female,1,Laboratory_Technician,Very_High,Divorced,4364,3,No,Excellent,5,2,2,2,MonthlyRate,5288,College//Life_Sciences
48,No,Travel_Rarely,Research_Development,15,Female,1,Research_Scientist,Low,Married,2367,8,No,Excellent,10,3,8,2,DailyRate,1108,Master//Other
48,No,Travel_Rarely,Research_Development,15,Female,1,Research_Scientist,Low,Married,2367,8,No,Excellent,10,3,8,2,HourlyRate,65,Master//Other
48,No,Travel_Rarely,Research_Development,15,Female,1,Research_Scientist,Low,Married,2367,8,No,Excellent,10,3,8,2,MonthlyRate,16530,Master//Other
45,No,Travel_Rarely,Sales,2,Male,2,Sales_Executive,Medium,Married,4805,0,No,Excellent,9,3,8,7,DailyRate,561,Bachelor//Other
45,No,Travel_Rarely,Sales,2,Male,2,Sales_Executive,Medium,Married,4805,0,No,Excellent,9,3,8,7,HourlyRate,61,Bachelor//Other
45,No,Travel_Rarely,Sales,2,Male,2,Sales_Executive,Medium,Married,4805,0,No,Excellent,9,3,8,7,MonthlyRate,16177,Bachelor//Other
33,No,Travel_Rarely,Sales,8,Male,2,Sales_Executive,Low,Married,6392,2,No,Excellent,8,6,2,2,DailyRate,1242,Master//Life_Sciences
33,No,Travel_Rarely,Sales,8,Male,2,Sales_Executive,Low,Married,6392,2,No,Excellent,8,6,2,2,HourlyRate,46,Master//Life_Sciences
33,No,Travel_Rarely,Sales,8,Male,2,Sales_Executive,Low,Married,6392,2,No,Excellent,8,6,2,2,MonthlyRate,10589,Master//Life_Sciences
38,No,Travel_Rarely,Sales,1,Male,1,Sales_Representative,Low,Single,2858,4,No,Excellent,20,3,1,0,DailyRate,1404,Bachelor//Life_Sciences
38,No,Travel_Rarely,Sales,1,Male,1,Sales_Representative,Low,Single,2858,4,No,Excellent,20,3,1,0,HourlyRate,59,Bachelor//Life_Sciences
38,No,Travel_Rarely,Sales,1,Male,1,Sales_Representative,Low,Single,2858,4,No,Excellent,20,3,1,0,MonthlyRate,11473,Bachelor//Life_Sciences
52,No,Travel_Rarely,Research_Development,2,Female,1,Laboratory_Technician,Very_High,Single,3212,7,No,Excellent,6,3,2,2,DailyRate,1323,Bachelor//Life_Sciences
52,No,Travel_Rarely,Research_Development,2,Female,1,Laboratory_Technician,Very_High,Single,3212,7,No,Excellent,6,3,2,2,HourlyRate,89,Bachelor//Life_Sciences
52,No,Travel_Rarely,Research_Development,2,Female,1,Laboratory_Technician,Very_High,Single,3212,7,No,Excellent,6,3,2,2,MonthlyRate,3300,Bachelor//Life_Sciences
18,No,Travel_Rarely,Sales,10,Female,1,Sales_Representative,High,Single,1200,1,No,Excellent,0,2,0,0,DailyRate,812,Bachelor//Medical
18,No,Travel_Rarely,Sales,10,Female,1,Sales_Representative,High,Single,1200,1,No,Excellent,0,2,0,0,HourlyRate,69,Bachelor//Medical
18,No,Travel_Rarely,Sales,10,Female,1,Sales_Representative,High,Single,1200,1,No,Excellent,0,2,0,0,MonthlyRate,9724,Bachelor//Medical
29,No,Travel_Frequently,Research_Development,20,Male,1,Laboratory_Technician,Very_High,Married,3812,1,No,Excellent,11,3,11,8,DailyRate,574,Below_College//Medical
29,No,Travel_Frequently,Research_Development,20,Male,1,Laboratory_Technician,Very_High,Married,3812,1,No,Excellent,11,3,11,8,HourlyRate,40,Below_College//Medical
29,No,Travel_Frequently,Research_Development,20,Male,1,Laboratory_Technician,Very_High,Married,3812,1,No,Excellent,11,3,11,8,MonthlyRate,7003,Below_College//Medical
32,No,Travel_Frequently,Research_Development,13,Female,1,Laboratory_Technician,Medium,Married,2743,1,No,Outstanding,2,2,2,2,DailyRate,116,Bachelor//Other
32,No,Travel_Frequently,Research_Development,13,Female,1,Laboratory_Technician,Medium,Married,2743,1,No,Outstanding,2,2,2,2,HourlyRate,77,Bachelor//Other
32,No,Travel_Frequently,Research_Development,13,Female,1,Laboratory_Technician,Medium,Married,2743,1,No,Outstanding,2,2,2,2,MonthlyRate,7331,Bachelor//Other
46,No,Travel_Rarely,Sales,4,Female,5,Manager,Medium,Married,18789,2,No,Excellent,26,2,11,4,DailyRate,168,College//Marketing
46,No,Travel_Rarely,Sales,4,Female,5,Manager,Medium,Married,18789,2,No,Excellent,26,2,11,4,HourlyRate,33,College//Marketing
46,No,Travel_Rarely,Sales,4,Female,5,Manager,Medium,Married,18789,2,No,Excellent,26,2,11,4,MonthlyRate,9946,College//Marketing
41,No,Travel_Rarely,Sales,1,Male,3,Sales_Executive,Low,Married,8392,1,No,Excellent,10,2,10,7,DailyRate,645,Bachelor//Marketing
41,No,Travel_Rarely,Sales,1,Male,3,Sales_Executive,Low,Married,8392,1,No,Excellent,10,2,10,7,HourlyRate,49,Bachelor//Marketing
41,No,Travel_Rarely,Sales,1,Male,3,Sales_Executive,Low,Married,8392,1,No,Excellent,10,2,10,7,MonthlyRate,19566,Bachelor//Marketing
35,Yes,Travel_Rarely,Sales,27,Male,2,Sales_Executive,Very_High,Single,5813,1,Yes,Excellent,10,2,10,7,DailyRate,303,Bachelor//Life_Sciences
35,Yes,Travel_Rarely,Sales,27,Male,2,Sales_Executive,Very_High,Single,5813,1,Yes,Excellent,10,2,10,7,HourlyRate,84,Bachelor//Life_Sciences
35,Yes,Travel_Rarely,Sales,27,Male,2,Sales_Executive,Very_High,Single,5813,1,Yes,Excellent,10,2,10,7,MonthlyRate,13492,Bachelor//Life_Sciences
24,Yes,Travel_Frequently,Research_Development,9,Male,1,Laboratory_Technician,Low,Single,3172,2,Yes,Excellent,4,2,0,0,DailyRate,381,Bachelor//Medical
24,Yes,Travel_Frequently,Research_Development,9,Male,1,Laboratory_Technician,Low,Single,3172,2,Yes,Excellent,4,2,0,0,HourlyRate,89,Bachelor//Medical
24,Yes,Travel_Frequently,Research_Development,9,Male,1,Laboratory_Technician,Low,Single,3172,2,Yes,Excellent,4,2,0,0,MonthlyRate,16998,Bachelor//Medical
38,No,Travel_Rarely,Sales,1,Male,2,Sales_Executive,Medium,Married,4440,0,No,Excellent,16,3,15,13,DailyRate,1321,Master//Life_Sciences
38,No,Travel_Rarely,Sales,1,Male,2,Sales_Executive,Medium,Married,4440,0,No,Excellent,16,3,15,13,HourlyRate,86,Master//Life_Sciences
38,No,Travel_Rarely,Sales,1,Male,2,Sales_Executive,Medium,Married,4440,0,No,Excellent,16,3,15,13,MonthlyRate,7636,Master//Life_Sciences
36,No,Travel_Rarely,Research_Development,4,Male,2,Laboratory_Technician,Very_High,Single,5810,1,No,Excellent,10,2,10,4,DailyRate,172,Master//Life_Sciences
36,No,Travel_Rarely,Research_Development,4,Male,2,Laboratory_Technician,Very_High,Single,5810,1,No,Excellent,10,2,10,4,HourlyRate,37,Master//Life_Sciences
36,No,Travel_Rarely,Research_Development,4,Male,2,Laboratory_Technician,Very_High,Single,5810,1,No,Excellent,10,2,10,4,MonthlyRate,22604,Master//Life_Sciences
37,No,Travel_Frequently,Research_Development,11,Male,3,Research_Director,Very_High,Divorced,12185,1,Yes,Excellent,10,1,10,8,DailyRate,663,Bachelor//Other
37,No,Travel_Frequently,Research_Development,11,Male,3,Research_Director,Very_High,Divorced,12185,1,Yes,Excellent,10,1,10,8,HourlyRate,47,Bachelor//Other
37,No,Travel_Frequently,Research_Development,11,Male,3,Research_Director,Very_High,Divorced,12185,1,Yes,Excellent,10,1,10,8,MonthlyRate,10056,Bachelor//Other
25,No,Travel_Rarely,Research_Development,1,Female,1,Research_Scientist,Medium,Single,2096,1,No,Excellent,2,3,2,2,DailyRate,266,Bachelor//Medical
25,No,Travel_Rarely,Research_Development,1,Female,1,Research_Scientist,Medium,Single,2096,1,No,Excellent,2,3,2,2,HourlyRate,40,Bachelor//Medical
25,No,Travel_Rarely,Research_Development,1,Female,1,Research_Scientist,Medium,Single,2096,1,No,Excellent,2,3,2,2,MonthlyRate,18830,Bachelor//Medical
34,No,Travel_Rarely,Research_Development,29,Male,2,Laboratory_Technician,High,Married,5429,4,No,Excellent,10,1,8,7,DailyRate,285,Bachelor//Medical
34,No,Travel_Rarely,Research_Development,29,Male,2,Laboratory_Technician,High,Married,5429,4,No,Excellent,10,1,8,7,HourlyRate,86,Bachelor//Medical
34,No,Travel_Rarely,Research_Development,29,Male,2,Laboratory_Technician,High,Married,5429,4,No,Excellent,10,1,8,7,MonthlyRate,17491,Bachelor//Medical
29,No,Travel_Rarely,Research_Development,8,Female,2,Healthcare_Representative,Low,Married,9715,3,No,Excellent,9,3,7,7,DailyRate,441,Below_College//Other
29,No,Travel_Rarely,Research_Development,8,Female,2,Healthcare_Representative,Low,Married,9715,3,No,Excellent,9,3,7,7,HourlyRate,39,Below_College//Other
29,No,Travel_Rarely,Research_Development,8,Female,2,Healthcare_Representative,Low,Married,9715,3,No,Excellent,9,3,7,7,MonthlyRate,7288,Below_College//Other
26,No,Travel_Rarely,Research_Development,4,Male,1,Research_Scientist,Very_High,Single,2875,1,Yes,Outstanding,8,2,8,5,DailyRate,583,College//Life_Sciences
26,No,Travel_Rarely,Research_Development,4,Male,1,Research_Scientist,Very_High,Single,2875,1,Yes,Outstanding,8,2,8,5,HourlyRate,53,College//Life_Sciences
26,No,Travel_Rarely,Research_Development,4,Male,1,Research_Scientist,Very_High,Single,2875,1,Yes,Outstanding,8,2,8,5,MonthlyRate,9973,College//Life_Sciences
45,No,Travel_Rarely,Research_Development,1,Female,1,Laboratory_Technician,Very_High,Divorced,2270,3,No,Excellent,8,2,5,3,DailyRate,974,Master//Medical
45,No,Travel_Rarely,Research_Development,1,Female,1,Laboratory_Technician,Very_High,Divorced,2270,3,No,Excellent,8,2,5,3,HourlyRate,91,Master//Medical
45,No,Travel_Rarely,Research_Development,1,Female,1,Laboratory_Technician,Very_High,Divorced,2270,3,No,Excellent,8,2,5,3,MonthlyRate,11005,Master//Medical
42,No,Travel_Rarely,Research_Development,18,Male,2,Research_Scientist,Low,Divorced,5410,6,Yes,Excellent,9,3,4,3,DailyRate,557,Master//Life_Sciences
42,No,Travel_Rarely,Research_Development,18,Male,2,Research_Scientist,Low,Divorced,5410,6,Yes,Excellent,9,3,4,3,HourlyRate,35,Master//Life_Sciences
42,No,Travel_Rarely,Research_Development,18,Male,2,Research_Scientist,Low,Divorced,5410,6,Yes,Excellent,9,3,4,3,MonthlyRate,11189,Master//Life_Sciences
54,No,Travel_Rarely,Research_Development,1,Female,4,Research_Director,Very_High,Single,17328,6,No,Excellent,29,3,20,7,DailyRate,971,Bachelor//Medical
54,No,Travel_Rarely,Research_Development,1,Female,4,Research_Director,Very_High,Single,17328,6,No,Excellent,29,3,20,7,HourlyRate,54,Bachelor//Medical
54,No,Travel_Rarely,Research_Development,1,Female,4,Research_Director,Very_High,Single,17328,6,No,Excellent,29,3,20,7,MonthlyRate,5652,Bachelor//Medical
39,Yes,Travel_Rarely,Research_Development,6,Male,1,Laboratory_Technician,Low,Married,2404,7,Yes,Outstanding,8,2,2,2,DailyRate,1122,Bachelor//Medical
39,Yes,Travel_Rarely,Research_Development,6,Male,1,Laboratory_Technician,Low,Married,2404,7,Yes,Outstanding,8,2,2,2,HourlyRate,70,Bachelor//Medical
39,Yes,Travel_Rarely,Research_Development,6,Male,1,Laboratory_Technician,Low,Married,2404,7,Yes,Outstanding,8,2,2,2,MonthlyRate,4303,Bachelor//Medical
37,No,Travel_Rarely,Sales,9,Male,2,Sales_Executive,Medium,Married,4189,1,No,Excellent,5,2,5,2,DailyRate,589,College//Marketing
37,No,Travel_Rarely,Sales,9,Male,2,Sales_Executive,Medium,Married,4189,1,No,Excellent,5,2,5,2,HourlyRate,46,College//Marketing
37,No,Travel_Rarely,Sales,9,Male,2,Sales_Executive,Medium,Married,4189,1,No,Excellent,5,2,5,2,MonthlyRate,8800,College//Marketing
38,No,Travel_Frequently,Research_Development,8,Female,2,Research_Scientist,Medium,Divorced,2133,1,Yes,Excellent,20,3,20,11,DailyRate,1394,Bachelor//Medical
38,No,Travel_Frequently,Research_Development,8,Female,2,Research_Scientist,Medium,Divorced,2133,1,Yes,Excellent,20,3,20,11,HourlyRate,58,Bachelor//Medical
38,No,Travel_Frequently,Research_Development,8,Female,2,Research_Scientist,Medium,Divorced,2133,1,Yes,Excellent,20,3,20,11,MonthlyRate,18115,Bachelor//Medical
59,No,Travel_Rarely,Research_Development,18,Male,3,Manufacturing_Director,Very_High,Single,10512,6,No,Excellent,25,6,9,7,DailyRate,1429,Master//Medical
59,No,Travel_Rarely,Research_Development,18,Male,3,Manufacturing_Director,Very_High,Single,10512,6,No,Excellent,25,6,9,7,HourlyRate,67,Master//Medical
59,No,Travel_Rarely,Research_Development,18,Male,3,Manufacturing_Director,Very_High,Single,10512,6,No,Excellent,25,6,9,7,MonthlyRate,20002,Master//Medical
48,No,Travel_Frequently,Research_Development,4,Male,4,Manager,Very_High,Married,15202,2,No,Outstanding,23,3,2,2,DailyRate,365,Doctor//Medical
48,No,Travel_Frequently,Research_Development,4,Male,4,Manager,Very_High,Married,15202,2,No,Outstanding,23,3,2,2,HourlyRate,89,Doctor//Medical
48,No,Travel_Frequently,Research_Development,4,Male,4,Manager,Very_High,Married,15202,2,No,Outstanding,23,3,2,2,MonthlyRate,5602,Doctor//Medical
25,No,Travel_Rarely,Sales,3,Male,2,Sales_Executive,Low,Married,4194,1,Yes,Excellent,5,3,5,3,DailyRate,141,Below_College//Other
25,No,Travel_Rarely,Sales,3,Male,2,Sales_Executive,Low,Married,4194,1,Yes,Excellent,5,3,5,3,HourlyRate,98,Below_College//Other
25,No,Travel_Rarely,Sales,3,Male,2,Sales_Executive,Low,Married,4194,1,Yes,Excellent,5,3,5,3,MonthlyRate,14363,Below_College//Other
40,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,High,Divorced,2345,2,No,Excellent,8,3,3,1,DailyRate,896,Bachelor//Medical
40,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,High,Divorced,2345,2,No,Excellent,8,3,3,1,HourlyRate,68,Bachelor//Medical
40,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,High,Divorced,2345,2,No,Excellent,8,3,3,1,MonthlyRate,8045,Bachelor//Medical
38,No,Travel_Rarely,Research_Development,23,Male,2,Healthcare_Representative,Very_High,Divorced,5745,9,No,Excellent,10,2,2,2,DailyRate,688,Master//Life_Sciences
38,No,Travel_Rarely,Research_Development,23,Male,2,Healthcare_Representative,Very_High,Divorced,5745,9,No,Excellent,10,2,2,2,HourlyRate,82,Master//Life_Sciences
38,No,Travel_Rarely,Research_Development,23,Male,2,Healthcare_Representative,Very_High,Divorced,5745,9,No,Excellent,10,2,2,2,MonthlyRate,18899,Master//Life_Sciences
30,No,Travel_Frequently,Research_Development,3,Female,1,Research_Scientist,High,Divorced,2083,1,No,Outstanding,1,2,1,0,DailyRate,160,Bachelor//Medical
30,No,Travel_Frequently,Research_Development,3,Female,1,Research_Scientist,High,Divorced,2083,1,No,Outstanding,1,2,1,0,HourlyRate,71,Bachelor//Medical
30,No,Travel_Frequently,Research_Development,3,Female,1,Research_Scientist,High,Divorced,2083,1,No,Outstanding,1,2,1,0,MonthlyRate,22653,Bachelor//Medical
33,No,Travel_Frequently,Research_Development,3,Female,1,Research_Scientist,High,Married,2909,1,Yes,Excellent,8,3,8,7,DailyRate,1392,Master//Life_Sciences
33,No,Travel_Frequently,Research_Development,3,Female,1,Research_Scientist,High,Married,2909,1,Yes,Excellent,8,3,8,7,HourlyRate,56,Master//Life_Sciences
33,No,Travel_Frequently,Research_Development,3,Female,1,Research_Scientist,High,Married,2909,1,Yes,Excellent,8,3,8,7,MonthlyRate,23159,Master//Life_Sciences
39,No,Travel_Frequently,Sales,20,Male,2,Sales_Executive,Very_High,Divorced,4127,2,No,Excellent,7,6,2,1,DailyRate,766,Bachelor//Life_Sciences
39,No,Travel_Frequently,Sales,20,Male,2,Sales_Executive,Very_High,Divorced,4127,2,No,Excellent,7,6,2,1,HourlyRate,83,Bachelor//Life_Sciences
39,No,Travel_Frequently,Sales,20,Male,2,Sales_Executive,Very_High,Divorced,4127,2,No,Excellent,7,6,2,1,MonthlyRate,19188,Bachelor//Life_Sciences
27,No,Travel_Rarely,Research_Development,16,Female,1,Laboratory_Technician,Medium,Married,2811,9,No,Excellent,4,2,2,2,DailyRate,1134,Master//Technical_Degree
27,No,Travel_Rarely,Research_Development,16,Female,1,Laboratory_Technician,Medium,Married,2811,9,No,Excellent,4,2,2,2,HourlyRate,37,Master//Technical_Degree
27,No,Travel_Rarely,Research_Development,16,Female,1,Laboratory_Technician,Medium,Married,2811,9,No,Excellent,4,2,2,2,MonthlyRate,12086,Master//Technical_Degree
29,No,Travel_Rarely,Research_Development,7,Male,1,Laboratory_Technician,Low,Single,2062,3,No,Excellent,11,2,3,2,DailyRate,592,Bachelor//Life_Sciences
29,No,Travel_Rarely,Research_Development,7,Male,1,Laboratory_Technician,Low,Single,2062,3,No,Excellent,11,2,3,2,HourlyRate,59,Bachelor//Life_Sciences
29,No,Travel_Rarely,Research_Development,7,Male,1,Laboratory_Technician,Low,Single,2062,3,No,Excellent,11,2,3,2,MonthlyRate,19384,Bachelor//Life_Sciences
29,No,Travel_Rarely,Research_Development,3,Male,3,Research_Director,High,Married,11935,1,No,Excellent,10,2,10,2,DailyRate,986,Master//Medical
29,No,Travel_Rarely,Research_Development,3,Male,3,Research_Director,High,Married,11935,1,No,Excellent,10,2,10,2,HourlyRate,93,Master//Medical
29,No,Travel_Rarely,Research_Development,3,Male,3,Research_Director,High,Married,11935,1,No,Excellent,10,2,10,2,MonthlyRate,21526,Master//Medical
28,No,Non-Travel,Sales,4,Male,2,Sales_Executive,High,Married,4221,1,No,Excellent,5,3,5,4,DailyRate,120,Bachelor//Medical
28,No,Non-Travel,Sales,4,Male,2,Sales_Executive,High,Married,4221,1,No,Excellent,5,3,5,4,HourlyRate,43,Bachelor//Medical
28,No,Non-Travel,Sales,4,Male,2,Sales_Executive,High,Married,4221,1,No,Excellent,5,3,5,4,MonthlyRate,8863,Bachelor//Medical
43,No,Travel_Frequently,Sales,15,Male,2,Sales_Executive,Very_High,Married,6804,3,No,Excellent,7,5,2,2,DailyRate,775,Bachelor//Life_Sciences
43,No,Travel_Frequently,Sales,15,Male,2,Sales_Executive,Very_High,Married,6804,3,No,Excellent,7,5,2,2,HourlyRate,47,Bachelor//Life_Sciences
43,No,Travel_Frequently,Sales,15,Male,2,Sales_Executive,Very_High,Married,6804,3,No,Excellent,7,5,2,2,MonthlyRate,23683,Bachelor//Life_Sciences
44,No,Travel_Rarely,Research_Development,8,Male,1,Laboratory_Technician,Very_High,Married,2818,2,Yes,Outstanding,10,2,3,2,DailyRate,986,Master//Life_Sciences
44,No,Travel_Rarely,Research_Development,8,Male,1,Laboratory_Technician,Very_High,Married,2818,2,Yes,Outstanding,10,2,3,2,HourlyRate,62,Master//Life_Sciences
44,No,Travel_Rarely,Research_Development,8,Male,1,Laboratory_Technician,Very_High,Married,2818,2,Yes,Outstanding,10,2,3,2,MonthlyRate,5044,Master//Life_Sciences
29,No,Travel_Frequently,Sales,1,Female,3,Sales_Executive,Very_High,Married,7918,1,No,Excellent,11,5,11,10,DailyRate,1413,Below_College//Medical
29,No,Travel_Frequently,Sales,1,Female,3,Sales_Executive,Very_High,Married,7918,1,No,Excellent,11,5,11,10,HourlyRate,42,Below_College//Medical
29,No,Travel_Frequently,Sales,1,Female,3,Sales_Executive,Very_High,Married,7918,1,No,Excellent,11,5,11,10,MonthlyRate,6599,Below_College//Medical
36,No,Travel_Rarely,Sales,2,Female,2,Sales_Representative,Very_High,Single,4502,3,No,Excellent,17,2,13,7,DailyRate,530,Master//Life_Sciences
36,No,Travel_Rarely,Sales,2,Female,2,Sales_Representative,Very_High,Single,4502,3,No,Excellent,17,2,13,7,HourlyRate,51,Master//Life_Sciences
